scenario,seed,action_mode,success,episode_length,return,target_moves,obstacle_moves,successful_pushes,final_target_distance,final_obstacle_blocking
combined_left_shift,105167,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105168,stochastic,0,200,-1.8000000000000014,0,5,5,7,1
combined_left_shift,105169,stochastic,0,200,-1.8000000000000014,0,2,2,7,1
combined_left_shift,105170,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105171,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105172,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105173,stochastic,0,200,-1.8000000000000014,0,5,5,7,1
combined_left_shift,105174,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105175,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105176,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105177,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105178,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105179,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105180,stochastic,0,200,-1.8000000000000014,0,6,6,7,1
combined_left_shift,105181,stochastic,0,200,-1.8000000000000014,0,5,5,7,1
combined_left_shift,105182,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105183,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105184,stochastic,0,200,-1.8000000000000014,0,5,5,7,1
combined_left_shift,105185,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105186,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105187,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105188,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105189,stochastic,0,200,-1.8000000000000014,0,5,5,7,1
combined_left_shift,105190,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105191,stochastic,0,200,-1.8000000000000014,0,6,6,7,1
combined_left_shift,105192,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105193,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105194,stochastic,0,200,-1.8000000000000014,0,2,2,7,1
combined_left_shift,105195,stochastic,0,200,-1.8000000000000014,0,6,6,7,1
combined_left_shift,105196,stochastic,0,200,-1.8000000000000014,0,5,5,7,1
combined_left_shift,105197,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
combined_left_shift,105198,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_left_shift,105199,stochastic,0,200,-1.8000000000000014,0,4,4,7,1
combined_right_shift,105200,stochastic,1,48,11.219999999999999,7,4,11,0,0
combined_right_shift,105201,stochastic,1,121,10.489999999999998,7,4,11,0,0
combined_right_shift,105202,stochastic,1,74,10.959999999999999,7,4,11,0,0
combined_right_shift,105203,stochastic,1,56,11.139999999999999,7,5,12,0,0
combined_right_shift,105204,stochastic,1,28,11.42,7,5,12,0,0
combined_right_shift,105205,stochastic,1,55,11.149999999999999,7,4,11,0,0
combined_right_shift,105206,stochastic,1,27,11.43,7,5,12,0,0
combined_right_shift,105207,stochastic,1,44,11.26,7,5,12,0,0
combined_right_shift,105208,stochastic,0,200,-1.500000000000001,1,4,5,6,0
combined_right_shift,105209,stochastic,1,48,11.219999999999999,7,4,11,0,0
combined_right_shift,105210,stochastic,1,130,10.399999999999999,7,4,11,0,0
combined_right_shift,105211,stochastic,1,70,11.0,7,4,11,0,0
combined_right_shift,105212,stochastic,1,147,10.229999999999999,7,5,12,0,0
combined_right_shift,105213,stochastic,1,53,11.17,7,5,12,0,0
combined_right_shift,105214,stochastic,1,85,10.85,7,4,11,0,0
combined_right_shift,105215,stochastic,1,34,11.36,7,4,11,0,0
combined_right_shift,105216,stochastic,1,59,11.11,7,4,11,0,0
combined_right_shift,105217,stochastic,1,70,11.0,7,4,11,0,0
combined_right_shift,105218,stochastic,1,48,11.219999999999999,7,4,11,0,0
combined_right_shift,105219,stochastic,0,200,-1.7000000000000013,1,1,2,6,2
combined_right_shift,105220,stochastic,1,114,10.559999999999999,7,4,11,0,0
combined_right_shift,105221,stochastic,1,42,11.28,7,5,12,0,0
combined_right_shift,105222,stochastic,1,109,10.61,7,4,11,0,0
combined_right_shift,105223,stochastic,1,92,10.78,7,4,11,0,0
combined_right_shift,105224,stochastic,1,155,10.149999999999999,7,4,11,0,0
combined_right_shift,105225,stochastic,1,50,11.2,7,5,12,0,0
combined_right_shift,105226,stochastic,0,200,-1.8000000000000014,1,0,1,6,3
combined_right_shift,105227,stochastic,1,38,11.32,7,4,11,0,0
combined_right_shift,105228,stochastic,1,105,10.649999999999999,7,4,11,0,0
combined_right_shift,105229,stochastic,1,47,11.229999999999999,7,5,12,0,0
combined_right_shift,105230,stochastic,1,34,11.36,7,4,11,0,0
combined_right_shift,105231,stochastic,1,19,11.51,7,4,11,0,0
combined_right_shift,105232,stochastic,1,61,11.09,7,4,11,0,0
combined_right_shift,105233,stochastic,0,200,-0.7000000000000008,5,4,9,2,0
combined_right_shift,105234,stochastic,1,28,11.42,7,4,11,0,0
combined_right_shift,105235,stochastic,1,58,11.12,7,5,12,0,0
combined_right_shift,105236,stochastic,1,47,11.229999999999999,7,4,11,0,0
combined_right_shift,105237,stochastic,1,89,10.809999999999999,7,6,13,0,0
combined_right_shift,105238,stochastic,1,49,11.209999999999999,7,6,13,0,0
combined_right_shift,105239,stochastic,1,159,10.109999999999998,7,4,11,0,0
combined_right_shift,105240,stochastic,1,38,11.319999999999999,7,5,12,0,0
combined_right_shift,105241,stochastic,1,134,10.36,7,4,11,0,0
combined_right_shift,105242,stochastic,1,71,10.989999999999998,7,5,12,0,0
combined_right_shift,105243,stochastic,1,87,10.83,7,5,12,0,0
combined_right_shift,105244,stochastic,1,78,10.92,7,4,11,0,0
combined_right_shift,105245,stochastic,1,23,11.469999999999999,7,5,12,0,0
combined_right_shift,105246,stochastic,1,124,10.459999999999999,7,5,12,0,0
combined_right_shift,105247,stochastic,1,45,11.25,7,4,11,0,0
combined_right_shift,105248,stochastic,1,49,11.209999999999999,7,5,12,0,0
combined_right_shift,105249,stochastic,1,33,11.37,7,5,12,0,0
combined_right_shift,105250,stochastic,1,35,11.35,7,6,13,0,0
combined_right_shift,105251,stochastic,1,42,11.28,7,5,12,0,0
combined_right_shift,105252,stochastic,1,33,11.37,7,4,11,0,0
combined_right_shift,105253,stochastic,1,30,11.399999999999999,7,5,12,0,0
combined_right_shift,105254,stochastic,0,200,-1.8000000000000016,1,0,1,6,3
combined_right_shift,105255,stochastic,1,152,10.179999999999998,7,5,12,0,0
combined_right_shift,105256,stochastic,1,30,11.399999999999999,7,4,11,0,0
combined_right_shift,105257,stochastic,1,110,10.6,7,4,11,0,0
combined_right_shift,105258,stochastic,1,70,11.0,7,5,12,0,0
combined_right_shift,105259,stochastic,1,49,11.209999999999999,7,4,11,0,0
combined_right_shift,105260,stochastic,1,105,10.649999999999999,7,4,11,0,0
combined_right_shift,105261,stochastic,1,100,10.7,7,4,11,0,0
combined_right_shift,105262,stochastic,1,112,10.579999999999998,7,4,11,0,0
combined_right_shift,105263,stochastic,1,54,11.16,7,4,11,0,0
combined_right_shift,105264,stochastic,1,80,10.899999999999999,7,5,12,0,0
combined_right_shift,105265,stochastic,1,37,11.33,7,5,12,0,0
combined_right_shift,105266,stochastic,1,57,11.129999999999999,7,4,11,0,0
combined_right_shift,105267,stochastic,1,183,9.87,7,5,12,0,0
combined_right_shift,105268,stochastic,1,80,10.899999999999999,7,4,11,0,0
combined_right_shift,105269,stochastic,1,36,11.34,7,4,11,0,0
combined_right_shift,105270,stochastic,1,36,11.34,7,5,12,0,0
combined_right_shift,105271,stochastic,1,87,10.83,7,4,11,0,0
combined_right_shift,105272,stochastic,0,200,-1.8000000000000014,1,0,1,6,3
combined_right_shift,105273,stochastic,1,40,11.299999999999999,7,5,12,0,0
combined_right_shift,105274,stochastic,1,34,11.36,7,4,11,0,0
combined_right_shift,105275,stochastic,1,80,10.899999999999999,7,4,11,0,0
combined_right_shift,105276,stochastic,1,138,10.319999999999999,7,4,11,0,0
combined_right_shift,105277,stochastic,1,38,11.32,7,4,11,0,0
combined_right_shift,105278,stochastic,1,159,10.11,7,4,11,0,0
combined_right_shift,105279,stochastic,1,97,10.729999999999999,7,5,12,0,0
combined_right_shift,105280,stochastic,1,123,10.469999999999999,7,4,11,0,0
combined_right_shift,105281,stochastic,1,75,10.95,7,4,11,0,0
combined_right_shift,105282,stochastic,0,200,-0.7000000000000012,5,4,9,2,0
combined_right_shift,105283,stochastic,1,103,10.67,7,4,11,0,0
combined_right_shift,105284,stochastic,1,36,11.34,7,5,12,0,0
combined_right_shift,105285,stochastic,1,60,11.1,7,5,12,0,0
combined_right_shift,105286,stochastic,1,111,10.589999999999998,7,4,11,0,0
combined_right_shift,105287,stochastic,1,96,10.739999999999998,7,4,11,0,0
combined_right_shift,105288,stochastic,1,44,11.26,7,5,12,0,0
combined_right_shift,105289,stochastic,1,52,11.18,7,6,13,0,0
combined_right_shift,105290,stochastic,1,78,10.92,7,4,11,0,0
combined_right_shift,105291,stochastic,1,68,11.02,7,4,11,0,0
combined_right_shift,105292,stochastic,1,28,11.42,7,4,11,0,0
combined_right_shift,105293,stochastic,1,163,10.069999999999999,7,5,12,0,0
combined_right_shift,105294,stochastic,1,50,11.2,7,5,12,0,0
combined_right_shift,105295,stochastic,1,49,11.209999999999999,7,5,12,0,0
combined_right_shift,105296,stochastic,1,39,11.309999999999999,7,5,12,0,0
combined_right_shift,105297,stochastic,1,64,11.059999999999999,7,5,12,0,0
combined_right_shift,105298,stochastic,1,34,11.36,7,6,13,0,0
combined_right_shift,105299,stochastic,1,165,10.049999999999999,7,4,11,0,0
combined_shorter,105300,stochastic,1,195,9.349999999999998,5,3,8,0,0
combined_shorter,105301,stochastic,1,171,9.589999999999998,5,4,9,0,0
combined_shorter,105302,stochastic,1,89,10.409999999999998,5,4,9,0,0
combined_shorter,105303,stochastic,1,128,10.02,5,4,9,0,0
combined_shorter,105304,stochastic,0,200,-1.500000000000001,1,4,5,4,0
combined_shorter,105305,stochastic,1,41,10.889999999999999,5,4,9,0,0
combined_shorter,105306,stochastic,1,45,10.85,5,4,9,0,0
combined_shorter,105307,stochastic,1,89,10.41,5,3,8,0,0
combined_shorter,105308,stochastic,1,29,11.01,5,4,9,0,0
combined_shorter,105309,stochastic,1,37,10.93,5,3,8,0,0
combined_shorter,105310,stochastic,1,98,10.319999999999999,5,4,9,0,0
combined_shorter,105311,stochastic,1,113,10.17,5,4,9,0,0
combined_shorter,105312,stochastic,1,191,9.389999999999999,5,4,9,0,0
combined_shorter,105313,stochastic,1,64,10.66,5,4,9,0,0
combined_shorter,105314,stochastic,1,49,10.809999999999999,5,3,8,0,0
combined_shorter,105315,stochastic,1,164,9.659999999999998,5,3,8,0,0
combined_shorter,105316,stochastic,1,31,10.99,5,3,8,0,0
combined_shorter,105317,stochastic,1,83,10.469999999999999,5,6,11,0,0
combined_shorter,105318,stochastic,1,130,9.999999999999998,5,4,9,0,0
combined_shorter,105319,stochastic,1,36,10.94,5,3,8,0,0
combined_shorter,105320,stochastic,1,78,10.52,5,3,8,0,0
combined_shorter,105321,stochastic,1,27,11.03,5,3,8,0,0
combined_shorter,105322,stochastic,1,94,10.36,5,3,8,0,0
combined_shorter,105323,stochastic,0,200,-1.6000000000000012,1,2,3,4,1
combined_shorter,105324,stochastic,0,200,-1.6000000000000012,1,2,3,4,1
combined_shorter,105325,stochastic,1,102,10.28,5,3,8,0,0
combined_shorter,105326,stochastic,1,43,10.87,5,4,9,0,0
combined_shorter,105327,stochastic,1,153,9.77,5,4,9,0,0
combined_shorter,105328,stochastic,1,37,10.93,5,4,9,0,0
combined_shorter,105329,stochastic,1,56,10.74,5,4,9,0,0
combined_shorter,105330,stochastic,1,157,9.729999999999999,5,4,9,0,0
combined_shorter,105331,stochastic,1,32,10.98,5,3,8,0,0
combined_shorter,105332,stochastic,1,163,9.669999999999998,5,4,9,0,0
combined_shorter,105333,stochastic,1,36,10.94,5,3,8,0,0
combined_shorter,105334,stochastic,0,200,-1.500000000000001,1,3,4,4,0
combined_shorter,105335,stochastic,0,200,-1.5000000000000013,1,3,4,4,0
combined_shorter,105336,stochastic,1,36,10.94,5,3,8,0,0
combined_shorter,105337,stochastic,1,93,10.37,5,3,8,0,0
combined_shorter,105338,stochastic,1,53,10.77,5,3,8,0,0
combined_shorter,105339,stochastic,1,130,9.999999999999998,5,4,9,0,0
combined_shorter,105340,stochastic,1,28,11.02,5,3,8,0,0
combined_shorter,105341,stochastic,1,24,11.059999999999999,5,3,8,0,0
combined_shorter,105342,stochastic,0,200,-1.1000000000000012,3,4,7,2,0
combined_shorter,105343,stochastic,1,47,10.83,5,4,9,0,0
combined_shorter,105344,stochastic,0,200,-1.5000000000000013,1,4,5,4,0
combined_shorter,105345,stochastic,1,35,10.95,5,3,8,0,0
combined_shorter,105346,stochastic,1,20,11.1,5,3,8,0,0
combined_shorter,105347,stochastic,0,200,-1.6000000000000012,1,2,3,4,1
combined_shorter,105348,stochastic,1,41,10.889999999999999,5,3,8,0,0
combined_shorter,105349,stochastic,1,160,9.7,5,4,9,0,0
combined_shorter,105350,stochastic,1,80,10.5,5,3,8,0,0
combined_shorter,105351,stochastic,1,94,10.36,5,4,9,0,0
combined_shorter,105352,stochastic,1,171,9.589999999999998,5,3,8,0,0
combined_shorter,105353,stochastic,1,64,10.66,5,3,8,0,0
combined_shorter,105354,stochastic,1,138,9.919999999999998,5,4,9,0,0
combined_shorter,105355,stochastic,1,161,9.689999999999998,5,3,8,0,0
combined_shorter,105356,stochastic,1,55,10.75,5,3,8,0,0
combined_shorter,105357,stochastic,0,200,-1.6000000000000012,1,2,3,4,1
combined_shorter,105358,stochastic,0,200,-1.6000000000000012,1,3,4,4,1
combined_shorter,105359,stochastic,1,56,10.739999999999998,5,3,8,0,0
combined_shorter,105360,stochastic,1,101,10.29,5,3,8,0,0
combined_shorter,105361,stochastic,1,61,10.69,5,3,8,0,0
combined_shorter,105362,stochastic,0,200,-1.6000000000000012,1,2,3,4,1
combined_shorter,105363,stochastic,1,40,10.899999999999999,5,3,8,0,0
combined_shorter,105364,stochastic,1,46,10.84,5,3,8,0,0
combined_shorter,105365,stochastic,1,24,11.059999999999999,5,4,9,0,0
combined_shorter,105366,stochastic,1,34,10.959999999999999,5,3,8,0,0
combined_shorter,105367,stochastic,1,74,10.559999999999999,5,3,8,0,0
combined_shorter,105368,stochastic,0,200,-1.6000000000000012,1,2,3,4,1
combined_shorter,105369,stochastic,0,200,-1.6000000000000014,1,2,3,4,1
combined_shorter,105370,stochastic,1,61,10.69,5,5,10,0,0
combined_shorter,105371,stochastic,1,38,10.92,5,3,8,0,0
combined_shorter,105372,stochastic,1,72,10.58,5,6,11,0,0
combined_shorter,105373,stochastic,1,24,11.059999999999999,5,3,8,0,0
combined_shorter,105374,stochastic,1,41,10.889999999999999,5,3,8,0,0
combined_shorter,105375,stochastic,1,73,10.57,5,4,9,0,0
combined_shorter,105376,stochastic,1,23,11.07,5,3,8,0,0
combined_shorter,105377,stochastic,0,200,-1.500000000000001,1,4,5,4,0
combined_shorter,105378,stochastic,0,200,-1.6000000000000012,1,2,3,4,1
combined_shorter,105379,stochastic,1,58,10.719999999999999,5,3,8,0,0
combined_shorter,105380,stochastic,1,128,10.02,5,3,8,0,0
combined_shorter,105381,stochastic,1,90,10.399999999999999,5,3,8,0,0
combined_shorter,105382,stochastic,0,200,-1.500000000000001,1,3,4,4,0
combined_shorter,105383,stochastic,1,67,10.629999999999999,5,3,8,0,0
combined_shorter,105384,stochastic,1,15,11.149999999999999,5,4,9,0,0
combined_shorter,105385,stochastic,1,173,9.569999999999999,5,4,9,0,0
combined_shorter,105386,stochastic,1,73,10.569999999999999,5,4,9,0,0
combined_shorter,105387,stochastic,1,155,9.749999999999998,5,4,9,0,0
combined_shorter,105388,stochastic,1,97,10.33,5,3,8,0,0
combined_shorter,105389,stochastic,1,22,11.08,5,3,8,0,0
combined_shorter,105390,stochastic,1,41,10.889999999999999,5,3,8,0,0
combined_shorter,105391,stochastic,0,200,-1.500000000000001,1,3,4,4,0
combined_shorter,105392,stochastic,1,65,10.649999999999999,5,4,9,0,0
combined_shorter,105393,stochastic,1,43,10.87,5,4,9,0,0
combined_shorter,105394,stochastic,1,33,10.969999999999999,5,3,8,0,0
combined_shorter,105395,stochastic,1,38,10.92,5,3,8,0,0
combined_shorter,105396,stochastic,1,88,10.42,5,3,8,0,0
combined_shorter,105397,stochastic,1,140,9.899999999999999,5,5,10,0,0
combined_shorter,105398,stochastic,1,36,10.94,5,4,9,0,0
combined_shorter,105399,stochastic,1,38,10.92,5,4,9,0,0
stress_two_blocks,106400,stochastic,1,154,10.459999999999999,7,7,14,0,0
stress_two_blocks,106401,stochastic,0,200,-0.900000000000001,3,6,9,4,1
stress_two_blocks,106402,stochastic,1,191,10.089999999999998,7,9,16,0,0
stress_two_blocks,106403,stochastic,0,200,-0.9000000000000014,3,6,9,4,1
stress_two_blocks,106404,stochastic,1,86,11.139999999999999,7,8,15,0,0
stress_two_blocks,106405,stochastic,1,90,11.1,7,8,15,0,0
stress_two_blocks,106406,stochastic,1,37,11.629999999999999,7,7,14,0,0
stress_two_blocks,106407,stochastic,0,200,-1.6000000000000012,1,2,3,6,4
stress_two_blocks,106408,stochastic,0,200,-1.100000000000001,3,4,7,4,3
stress_two_blocks,106409,stochastic,1,141,10.59,7,7,14,0,0
stress_two_blocks,106410,stochastic,0,200,-0.8000000000000014,3,7,10,4,0
stress_two_blocks,106411,stochastic,1,66,11.34,7,8,15,0,0
stress_two_blocks,106412,stochastic,0,200,-0.9000000000000014,3,6,9,4,1
stress_two_blocks,106413,stochastic,1,75,11.25,7,7,14,0,0
stress_two_blocks,106414,stochastic,1,118,10.819999999999999,7,7,14,0,0
stress_two_blocks,106415,stochastic,1,132,10.68,7,7,14,0,0
stress_two_blocks,106416,stochastic,1,64,11.36,7,7,14,0,0
stress_two_blocks,106417,stochastic,1,130,10.7,7,7,14,0,0
stress_two_blocks,106418,stochastic,1,190,10.099999999999998,7,7,14,0,0
stress_two_blocks,106419,stochastic,1,142,10.579999999999998,7,7,14,0,0
stress_two_blocks,106420,stochastic,1,45,11.549999999999999,7,7,14,0,0
stress_two_blocks,106421,stochastic,1,92,11.079999999999998,7,7,14,0,0
stress_two_blocks,106422,stochastic,1,149,10.509999999999998,7,7,14,0,0
stress_two_blocks,106423,stochastic,1,115,10.85,7,8,15,0,0
stress_two_blocks,106424,stochastic,1,69,11.309999999999999,7,7,14,0,0
stress_two_blocks,106425,stochastic,1,152,10.479999999999999,7,8,15,0,0
stress_two_blocks,106426,stochastic,0,200,-0.20000000000000126,6,7,13,1,0
stress_two_blocks,106427,stochastic,1,82,11.18,7,7,14,0,0
stress_two_blocks,106428,stochastic,1,71,11.29,7,7,14,0,0
stress_two_blocks,106429,stochastic,1,72,11.28,7,8,15,0,0
stress_two_blocks,106430,stochastic,1,78,11.219999999999999,7,7,14,0,0
stress_two_blocks,106431,stochastic,1,136,10.639999999999999,7,8,15,0,0
stress_two_blocks,106432,stochastic,0,200,-0.9000000000000009,3,6,9,4,1
stress_two_blocks,106433,stochastic,0,200,-0.9000000000000008,3,6,9,4,1
stress_two_blocks,106434,stochastic,1,123,10.77,7,8,15,0,0
stress_two_blocks,106435,stochastic,1,83,11.17,7,8,15,0,0
stress_two_blocks,106436,stochastic,0,200,-0.9000000000000011,3,6,9,4,1
stress_two_blocks,106437,stochastic,1,33,11.67,7,7,14,0,0
stress_two_blocks,106438,stochastic,1,45,11.549999999999999,7,7,14,0,0
stress_two_blocks,106439,stochastic,1,60,11.399999999999999,7,8,15,0,0
stress_two_blocks,106440,stochastic,0,200,-1.0000000000000013,3,5,8,4,2
stress_two_blocks,106441,stochastic,0,200,-1.500000000000001,1,3,4,6,3
stress_two_blocks,106442,stochastic,1,45,11.549999999999999,7,8,15,0,0
stress_two_blocks,106443,stochastic,1,124,10.759999999999998,7,7,14,0,0
stress_two_blocks,106444,stochastic,0,200,-0.9000000000000012,3,6,9,4,1
stress_two_blocks,106445,stochastic,1,42,11.579999999999998,7,7,14,0,0
stress_two_blocks,106446,stochastic,0,200,-0.6000000000000012,4,7,11,3,0
stress_two_blocks,106447,stochastic,1,62,11.379999999999999,7,7,14,0,0
stress_two_blocks,106448,stochastic,0,200,-1.6000000000000012,1,2,3,6,4
stress_two_blocks,106449,stochastic,1,173,10.27,7,8,15,0,0
stress_two_blocks,106450,stochastic,1,34,11.66,7,7,14,0,0
stress_two_blocks,106451,stochastic,1,143,10.569999999999999,7,7,14,0,0
stress_two_blocks,106452,stochastic,1,173,10.27,7,7,14,0,0
stress_two_blocks,106453,stochastic,0,200,-0.9000000000000011,3,6,9,4,1
stress_two_blocks,106454,stochastic,1,119,10.809999999999999,7,8,15,0,0
stress_two_blocks,106455,stochastic,1,37,11.629999999999999,7,7,14,0,0
stress_two_blocks,106456,stochastic,1,71,11.29,7,8,15,0,0
stress_two_blocks,106457,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,106458,stochastic,1,103,10.969999999999999,7,7,14,0,0
stress_two_blocks,106459,stochastic,1,188,10.12,7,7,14,0,0
stress_two_blocks,106460,stochastic,1,128,10.719999999999999,7,7,14,0,0
stress_two_blocks,106461,stochastic,1,58,11.42,7,6,13,0,0
stress_two_blocks,106462,stochastic,1,103,10.969999999999999,7,7,14,0,0
stress_two_blocks,106463,stochastic,1,192,10.079999999999998,7,7,14,0,0
stress_two_blocks,106464,stochastic,0,200,-1.000000000000001,3,5,8,4,2
stress_two_blocks,106465,stochastic,1,113,10.87,7,8,15,0,0
stress_two_blocks,106466,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,106467,stochastic,1,110,10.899999999999999,7,8,15,0,0
stress_two_blocks,106468,stochastic,1,75,11.25,7,8,15,0,0
stress_two_blocks,106469,stochastic,1,115,10.85,7,8,15,0,0
stress_two_blocks,106470,stochastic,0,200,-0.8000000000000013,3,7,10,4,0
stress_two_blocks,106471,stochastic,0,200,-0.9000000000000009,3,6,9,4,1
stress_two_blocks,106472,stochastic,1,104,10.959999999999999,7,8,15,0,0
stress_two_blocks,106473,stochastic,0,200,-1.3000000000000012,1,6,7,6,1
stress_two_blocks,106474,stochastic,0,200,-0.800000000000001,3,8,11,4,0
stress_two_blocks,106475,stochastic,0,200,-0.8000000000000012,3,8,11,4,0
stress_two_blocks,106476,stochastic,0,200,-0.8000000000000013,3,8,11,4,0
stress_two_blocks,106477,stochastic,0,200,-0.9000000000000011,3,6,9,4,1
stress_two_blocks,106478,stochastic,0,200,-1.1000000000000012,3,4,7,4,3
stress_two_blocks,106479,stochastic,1,38,11.62,7,7,14,0,0
stress_two_blocks,106480,stochastic,1,107,10.93,7,7,14,0,0
stress_two_blocks,106481,stochastic,1,145,10.549999999999999,7,7,14,0,0
stress_two_blocks,106482,stochastic,1,131,10.69,7,7,14,0,0
stress_two_blocks,106483,stochastic,1,138,10.62,7,7,14,0,0
stress_two_blocks,106484,stochastic,0,200,-0.800000000000001,3,7,10,4,0
stress_two_blocks,106485,stochastic,0,200,-0.8000000000000012,3,8,11,4,0
stress_two_blocks,106486,stochastic,0,200,-0.20000000000000145,6,7,13,1,0
stress_two_blocks,106487,stochastic,1,103,10.969999999999999,7,7,14,0,0
stress_two_blocks,106488,stochastic,0,200,-0.900000000000001,3,6,9,4,1
stress_two_blocks,106489,stochastic,1,83,11.169999999999998,7,8,15,0,0
stress_two_blocks,106490,stochastic,0,200,-0.9000000000000011,3,6,9,4,1
stress_two_blocks,106491,stochastic,1,134,10.659999999999998,7,7,14,0,0
stress_two_blocks,106492,stochastic,1,192,10.079999999999998,7,7,14,0,0
stress_two_blocks,106493,stochastic,1,127,10.729999999999999,7,6,13,0,0
stress_two_blocks,106494,stochastic,0,200,-0.9000000000000014,3,6,9,4,1
stress_two_blocks,106495,stochastic,0,200,-0.9000000000000014,3,6,9,4,1
stress_two_blocks,106496,stochastic,1,60,11.399999999999999,7,8,15,0,0
stress_two_blocks,106497,stochastic,1,104,10.959999999999999,7,8,15,0,0
stress_two_blocks,106498,stochastic,0,200,-0.9000000000000014,3,6,9,4,1
stress_two_blocks,106499,stochastic,0,200,-0.2000000000000014,6,7,13,1,0
stress_partial_double,106500,stochastic,1,68,11.02,7,8,15,0,0
stress_partial_double,106501,stochastic,1,96,10.739999999999998,7,9,16,0,0
stress_partial_double,106502,stochastic,0,200,-1.3000000000000014,3,6,9,4,2
stress_partial_double,106503,stochastic,1,193,9.769999999999998,7,9,16,0,0
stress_partial_double,106504,stochastic,0,200,-1.100000000000001,3,8,11,4,0
stress_partial_double,106505,stochastic,0,200,-1.3000000000000012,3,4,7,4,2
stress_partial_double,106506,stochastic,1,76,10.94,7,8,15,0,0
stress_partial_double,106507,stochastic,1,180,9.899999999999999,7,9,16,0,0
stress_partial_double,106508,stochastic,1,105,10.649999999999999,7,9,16,0,0
stress_partial_double,106509,stochastic,0,200,-1.1000000000000012,3,9,12,4,0
stress_partial_double,106510,stochastic,1,66,11.04,7,9,16,0,0
stress_partial_double,106511,stochastic,1,53,11.17,7,9,16,0,0
stress_partial_double,106512,stochastic,1,83,10.87,7,9,16,0,0
stress_partial_double,106513,stochastic,0,200,-1.1000000000000012,3,9,12,4,0
stress_partial_double,106514,stochastic,1,66,11.04,7,9,16,0,0
stress_partial_double,106515,stochastic,0,200,-1.8000000000000014,0,3,3,7,1
stress_partial_double,106516,stochastic,1,126,10.44,7,9,16,0,0
stress_partial_double,106517,stochastic,0,200,-1.9000000000000015,1,1,2,6,4
stress_partial_double,106518,stochastic,0,200,-0.7000000000000013,5,8,13,2,0
stress_partial_double,106519,stochastic,1,152,10.179999999999998,7,8,15,0,0
stress_partial_double,106520,stochastic,0,200,-1.100000000000001,3,8,11,4,0
stress_partial_double,106521,stochastic,0,200,-0.5000000000000016,6,9,15,1,0
stress_partial_double,106522,stochastic,0,200,-1.200000000000001,3,7,10,4,1
stress_partial_double,106523,stochastic,0,200,-1.2000000000000008,3,7,10,4,1
stress_partial_double,106524,stochastic,1,164,10.059999999999999,7,9,16,0,0
stress_partial_double,106525,stochastic,1,104,10.659999999999998,7,12,19,0,0
stress_partial_double,106526,stochastic,1,192,9.78,7,9,16,0,0
stress_partial_double,106527,stochastic,1,148,10.219999999999999,7,8,15,0,0
stress_partial_double,106528,stochastic,1,82,10.879999999999999,7,8,15,0,0
stress_partial_double,106529,stochastic,1,72,10.979999999999999,7,8,15,0,0
stress_partial_double,106530,stochastic,0,200,-0.7000000000000014,5,8,13,2,0
stress_partial_double,106531,stochastic,1,80,10.899999999999999,7,8,15,0,0
stress_partial_double,106532,stochastic,1,181,9.889999999999999,7,9,16,0,0
stress_partial_double,106533,stochastic,1,108,10.62,7,9,16,0,0
stress_partial_double,106534,stochastic,1,179,9.909999999999998,7,9,16,0,0
stress_partial_double,106535,stochastic,1,133,10.37,7,9,16,0,0
stress_partial_double,106536,stochastic,0,200,-1.4000000000000012,3,5,8,4,3
stress_partial_double,106537,stochastic,0,200,-1.1000000000000012,3,9,12,4,0
stress_partial_double,106538,stochastic,0,200,-1.1000000000000012,3,8,11,4,0
stress_partial_double,106539,stochastic,1,76,10.94,7,9,16,0,0
stress_partial_double,106540,stochastic,0,200,-1.2000000000000013,3,3,6,4,1
stress_partial_double,106541,stochastic,1,127,10.43,7,8,15,0,0
