Device: cpu
Observation dim: 129
Loading Stage 7 checkpoint: checkpoints/stage_7_mastered.pt
[Episode  1050] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes= 1050 avg_len=32.1 return=10.871
[Episode  1060] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1060 avg_len=31.9 return=10.873
[Episode  1070] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1070 avg_len=29.8 return=10.996
[Episode  1080] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes= 1080 avg_len=29.4 return=11.000
[Episode  1090] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes= 1090 avg_len=28.5 return=11.115
[Episode  1100] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1100 avg_len=27.5 return=11.125
[Episode  1110] stage_8A_size        bucket=large_obs0     bucket_success=0.970 total_episodes= 1110 avg_len=29.2 return=11.000
[Episode  1120] stage_8A_size        bucket=large_obs0     bucket_success=0.970 total_episodes= 1120 avg_len=29.0 return=11.002
[Episode  1130] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1130 avg_len=28.8 return=11.004
[Episode  1140] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1140 avg_len=28.4 return=11.008
[Episode  1150] stage_8A_size        bucket=large_obs0     bucket_success=0.970 total_episodes= 1150 avg_len=28.7 return=11.005
[Episode  1160] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1160 avg_len=29.3 return=10.999
[Episode  1170] stage_8A_size        bucket=large_obs0     bucket_success=0.980 total_episodes= 1170 avg_len=29.6 return=10.996
[Episode  1180] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1180 avg_len=30.8 return=10.984
[Episode  1190] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1190 avg_len=31.2 return=10.979
[Episode  1200] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1200 avg_len=32.8 return=10.964
[Episode  1210] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1210 avg_len=30.7 return=11.093
[Episode  1220] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1220 avg_len=31.0 return=11.090
[Episode  1230] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1230 avg_len=31.2 return=11.088
[Episode  1240] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1240 avg_len=31.5 return=11.085
[Episode  1250] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1250 avg_len=31.3 return=11.087
[Episode  1260] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1260 avg_len=30.7 return=11.093
[Episode  1270] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1270 avg_len=31.0 return=11.090
[Episode  1280] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1280 avg_len=29.3 return=11.107
[Episode  1290] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1290 avg_len=28.0 return=11.120
[Episode  1300] stage_8A_size        bucket=large_obs0     bucket_success=0.990 total_episodes= 1300 avg_len=26.2 return=11.138
[Episode  1310] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1310 avg_len=26.4 return=11.136
[Episode  1320] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1320 avg_len=26.2 return=11.138
[Episode  1330] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1330 avg_len=26.4 return=11.136
[Episode  1340] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1340 avg_len=26.2 return=11.138
[Episode  1350] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1350 avg_len=26.5 return=11.135
[Episode  1360] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1360 avg_len=27.2 return=11.128
[Episode  1370] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1370 avg_len=27.2 return=11.128
[Episode  1380] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1380 avg_len=27.1 return=11.129
[Episode  1390] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1390 avg_len=27.7 return=11.123
[Episode  1400] stage_8A_size        bucket=small_obs0     bucket_success=1.000 total_episodes= 1400 avg_len=27.8 return=11.122
[Episode  1410] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1410 avg_len=27.2 return=11.128
[Episode  1420] stage_8A_size        bucket=small_obs0     bucket_success=0.990 total_episodes= 1420 avg_len=28.6 return=11.006
[Episode  1430] stage_8A_size        bucket=small_obs0     bucket_success=0.990 total_episodes= 1430 avg_len=28.5 return=11.007
[Episode  1440] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1440 avg_len=28.7 return=11.005
[Episode  1450] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1450 avg_len=28.7 return=11.005
[Episode  1460] stage_8A_size        bucket=small_obs0     bucket_success=0.990 total_episodes= 1460 avg_len=28.4 return=11.008
[Episode  1470] stage_8A_size        bucket=small_obs0     bucket_success=0.990 total_episodes= 1470 avg_len=27.8 return=11.014
[Episode  1480] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1480 avg_len=27.5 return=11.017
[Episode  1490] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1490 avg_len=27.0 return=11.022
[Episode  1500] stage_8A_size        bucket=large_obs0     bucket_success=1.000 total_episodes= 1500 avg_len=26.6 return=11.026

======================================================================
stage_8A_size mastered!
  large_obs0       n= 100 success_rate=1.000
  small_obs0       n= 100 success_rate=0.990
======================================================================

Moving to stage_8B_position
[Episode  1510] stage_8B_position    bucket=large_obs0     bucket_success=0.000 total_episodes=   10 avg_len=200.0 return=-2.000
[Episode  1520] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=   20 avg_len=200.0 return=-1.800
[Episode  1530] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=   30 avg_len=198.9 return=-1.503
[Episode  1540] stage_8B_position    bucket=large_obs0     bucket_success=0.045 total_episodes=   40 avg_len=199.2 return=-1.647
[Episode  1550] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=   50 avg_len=199.4 return=-1.662
[Episode  1560] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=   60 avg_len=199.5 return=-1.721
[Episode  1570] stage_8B_position    bucket=large_obs0     bucket_success=0.028 total_episodes=   70 avg_len=199.5 return=-1.787
[Episode  1580] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=   80 avg_len=199.6 return=-1.816
[Episode  1590] stage_8B_position    bucket=large_obs0     bucket_success=0.022 total_episodes=   90 avg_len=199.6 return=-1.830
[Episode  1600] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  100 avg_len=199.7 return=-1.851
[Episode  1610] stage_8B_position    bucket=large_obs0     bucket_success=0.018 total_episodes=  110 avg_len=199.7 return=-1.849
[Episode  1620] stage_8B_position    bucket=small_obs0     bucket_success=0.000 total_episodes=  120 avg_len=199.7 return=-1.899
