scenario,seed,action_mode,success,episode_length,return,target_moves,obstacle_moves,successful_pushes,final_target_distance,final_obstacle_blocking
obstacle_left,100000,stochastic,1,45,11.149999999999999,7,6,13,0,0
obstacle_left,100001,stochastic,1,85,10.75,7,6,13,0,0
obstacle_left,100002,stochastic,1,79,10.809999999999999,7,8,15,0,0
obstacle_left,100003,stochastic,1,130,10.299999999999999,7,3,10,0,0
obstacle_left,100004,stochastic,1,56,11.04,7,6,13,0,0
obstacle_left,100005,stochastic,1,52,11.08,7,5,12,0,0
obstacle_left,100006,stochastic,1,67,10.93,7,6,13,0,0
obstacle_left,100007,stochastic,1,64,10.959999999999999,7,5,12,0,0
obstacle_left,100008,stochastic,1,73,10.87,7,7,14,0,0
obstacle_left,100009,stochastic,1,53,11.07,7,5,12,0,0
obstacle_left,100010,stochastic,1,67,10.93,7,8,15,0,0
obstacle_left,100011,stochastic,1,63,10.969999999999999,7,4,11,0,0
obstacle_left,100012,stochastic,1,104,10.559999999999999,7,7,14,0,0
obstacle_left,100013,stochastic,0,200,-0.6000000000000009,6,3,9,1,0
obstacle_left,100014,stochastic,1,44,11.16,7,6,13,0,0
obstacle_left,100015,stochastic,1,56,11.04,7,7,14,0,0
obstacle_left,100016,stochastic,1,170,9.899999999999999,7,6,13,0,0
obstacle_left,100017,stochastic,1,97,10.629999999999999,7,7,14,0,0
obstacle_left,100018,stochastic,1,56,11.04,7,3,10,0,0
obstacle_left,100019,stochastic,1,52,11.08,7,6,13,0,0
obstacle_left,100020,stochastic,1,128,10.319999999999999,7,7,14,0,0
obstacle_left,100021,stochastic,1,139,10.209999999999999,7,7,14,0,0
obstacle_left,100022,stochastic,1,66,10.94,7,7,14,0,0
obstacle_left,100023,stochastic,1,80,10.799999999999999,7,7,14,0,0
obstacle_left,100024,stochastic,1,82,10.78,7,8,15,0,0
obstacle_left,100025,stochastic,1,44,11.16,7,5,12,0,0
obstacle_left,100026,stochastic,1,52,11.079999999999998,7,7,14,0,0
obstacle_left,100027,stochastic,1,60,11.0,7,3,10,0,0
obstacle_left,100028,stochastic,1,50,11.1,7,6,13,0,0
obstacle_left,100029,stochastic,1,73,10.87,7,6,13,0,0
obstacle_left,100030,stochastic,1,56,11.04,7,6,13,0,0
obstacle_left,100031,stochastic,1,59,11.01,7,7,14,0,0
obstacle_left,100032,stochastic,1,36,11.239999999999998,7,6,13,0,0
obstacle_left,100033,stochastic,1,148,10.12,7,6,13,0,0
obstacle_left,100034,stochastic,1,53,11.07,7,6,13,0,0
obstacle_left,100035,stochastic,1,28,11.32,7,7,14,0,0
obstacle_left,100036,stochastic,1,60,11.0,7,5,12,0,0
obstacle_left,100037,stochastic,1,74,10.86,7,3,10,0,0
obstacle_left,100038,stochastic,1,73,10.87,7,8,15,0,0
obstacle_left,100039,stochastic,1,67,10.93,7,6,13,0,0
obstacle_left,100040,stochastic,1,34,11.26,7,6,13,0,0
obstacle_left,100041,stochastic,1,55,11.049999999999999,7,6,13,0,0
obstacle_left,100042,stochastic,1,64,10.959999999999999,7,8,15,0,0
obstacle_left,100043,stochastic,1,47,11.129999999999999,7,7,14,0,0
obstacle_left,100044,stochastic,1,188,9.719999999999999,7,4,11,0,0
obstacle_left,100045,stochastic,1,48,11.12,7,6,13,0,0
obstacle_left,100046,stochastic,1,55,11.049999999999999,7,7,14,0,0
obstacle_left,100047,stochastic,1,51,11.09,7,8,15,0,0
obstacle_left,100048,stochastic,1,50,11.1,7,5,12,0,0
obstacle_left,100049,stochastic,1,74,10.86,7,6,13,0,0
obstacle_left,100050,stochastic,1,74,10.86,7,5,12,0,0
obstacle_left,100051,stochastic,1,73,10.87,7,6,13,0,0
obstacle_left,100052,stochastic,1,83,10.77,7,8,15,0,0
obstacle_left,100053,stochastic,1,161,9.989999999999998,7,7,14,0,0
obstacle_left,100054,stochastic,1,140,10.2,7,7,14,0,0
obstacle_left,100055,stochastic,1,145,10.149999999999999,7,6,13,0,0
obstacle_left,100056,stochastic,1,50,11.1,7,3,10,0,0
obstacle_left,100057,stochastic,1,134,10.26,7,3,10,0,0
obstacle_left,100058,stochastic,1,51,11.09,7,6,13,0,0
obstacle_left,100059,stochastic,1,62,10.98,7,6,13,0,0
obstacle_left,100060,stochastic,1,97,10.629999999999999,7,9,16,0,0
obstacle_left,100061,stochastic,1,45,11.149999999999999,7,5,12,0,0
obstacle_left,100062,stochastic,1,42,11.18,7,5,12,0,0
obstacle_left,100063,stochastic,1,74,10.86,7,6,13,0,0
obstacle_left,100064,stochastic,1,85,10.75,7,8,15,0,0
obstacle_left,100065,stochastic,1,49,11.11,7,6,13,0,0
obstacle_left,100066,stochastic,1,42,11.18,7,5,12,0,0
obstacle_left,100067,stochastic,1,50,11.1,7,6,13,0,0
obstacle_left,100068,stochastic,1,51,11.09,7,3,10,0,0
obstacle_left,100069,stochastic,1,186,9.739999999999998,7,6,13,0,0
obstacle_left,100070,stochastic,1,79,10.809999999999999,7,6,13,0,0
obstacle_left,100071,stochastic,1,39,11.209999999999999,7,5,12,0,0
obstacle_left,100072,stochastic,1,167,9.929999999999998,7,4,11,0,0
obstacle_left,100073,stochastic,1,200,9.599999999999998,7,6,13,0,0
obstacle_left,100074,stochastic,1,41,11.19,7,5,12,0,0
obstacle_left,100075,stochastic,1,54,11.059999999999999,7,5,12,0,0
obstacle_left,100076,stochastic,1,59,11.01,7,3,10,0,0
obstacle_left,100077,stochastic,1,47,11.129999999999999,7,5,12,0,0
obstacle_left,100078,stochastic,0,200,-0.6000000000000013,6,3,9,1,0
obstacle_left,100079,stochastic,1,42,11.18,7,6,13,0,0
obstacle_left,100080,stochastic,1,55,11.049999999999999,7,3,10,0,0
obstacle_left,100081,stochastic,1,52,11.08,7,7,14,0,0
obstacle_left,100082,stochastic,1,54,11.059999999999999,7,5,12,0,0
obstacle_left,100083,stochastic,1,70,10.899999999999999,7,6,13,0,0
obstacle_left,100084,stochastic,1,56,11.04,7,4,11,0,0
obstacle_left,100085,stochastic,1,91,10.69,7,7,14,0,0
obstacle_left,100086,stochastic,1,90,10.7,7,4,11,0,0
obstacle_left,100087,stochastic,1,63,10.969999999999999,7,5,12,0,0
obstacle_left,100088,stochastic,0,200,-1.6000000000000014,2,2,4,5,2
obstacle_left,100089,stochastic,1,52,11.08,7,8,15,0,0
obstacle_left,100090,stochastic,1,64,10.959999999999999,7,5,12,0,0
obstacle_left,100091,stochastic,1,68,10.92,7,6,13,0,0
obstacle_left,100092,stochastic,1,65,10.95,7,4,11,0,0
obstacle_left,100093,stochastic,1,95,10.649999999999999,7,3,10,0,0
obstacle_left,100094,stochastic,1,81,10.79,7,3,10,0,0
obstacle_left,100095,stochastic,1,52,11.08,7,7,14,0,0
obstacle_left,100096,stochastic,1,98,10.62,7,7,14,0,0
obstacle_left,100097,stochastic,0,200,-0.6000000000000011,6,6,12,1,0
obstacle_left,100098,stochastic,1,61,10.99,7,7,14,0,0
obstacle_left,100099,stochastic,1,100,10.6,7,6,13,0,0
obstacle_right,100100,stochastic,1,151,10.089999999999998,7,9,16,0,0
obstacle_right,100101,stochastic,1,168,9.919999999999998,7,8,15,0,0
obstacle_right,100102,stochastic,1,70,10.899999999999999,7,9,16,0,0
obstacle_right,100103,stochastic,1,63,10.969999999999999,7,9,16,0,0
obstacle_right,100104,stochastic,1,45,11.149999999999999,7,6,13,0,0
obstacle_right,100105,stochastic,1,74,10.86,7,8,15,0,0
obstacle_right,100106,stochastic,1,53,11.07,7,7,14,0,0
obstacle_right,100107,stochastic,1,45,11.149999999999999,7,7,14,0,0
obstacle_right,100108,stochastic,1,183,9.769999999999998,7,8,15,0,0
obstacle_right,100109,stochastic,1,35,11.25,7,7,14,0,0
obstacle_right,100110,stochastic,1,84,10.76,7,8,15,0,0
obstacle_right,100111,stochastic,1,58,11.02,7,8,15,0,0
obstacle_right,100112,stochastic,1,112,10.479999999999999,7,8,15,0,0
obstacle_right,100113,stochastic,1,65,10.95,7,9,16,0,0
obstacle_right,100114,stochastic,0,200,-2.100000000000001,4,5,9,7,3
obstacle_right,100115,stochastic,1,49,11.11,7,7,14,0,0
obstacle_right,100116,stochastic,1,93,10.67,7,11,18,0,0
obstacle_right,100117,stochastic,1,147,10.129999999999999,7,9,16,0,0
obstacle_right,100118,stochastic,1,54,11.059999999999999,7,7,14,0,0
obstacle_right,100119,stochastic,1,54,11.059999999999999,7,7,14,0,0
obstacle_right,100120,stochastic,1,108,10.52,7,11,18,0,0
obstacle_right,100121,stochastic,1,41,11.19,7,7,14,0,0
obstacle_right,100122,stochastic,1,68,10.92,7,10,17,0,0
obstacle_right,100123,stochastic,1,160,9.999999999999998,7,8,15,0,0
obstacle_right,100124,stochastic,1,71,10.889999999999999,7,9,16,0,0
obstacle_right,100125,stochastic,1,50,11.1,7,10,17,0,0
obstacle_right,100126,stochastic,1,166,9.939999999999998,7,8,15,0,0
obstacle_right,100127,stochastic,1,193,9.669999999999998,7,9,16,0,0
obstacle_right,100128,stochastic,1,190,9.699999999999998,7,9,16,0,0
obstacle_right,100129,stochastic,1,71,10.889999999999999,7,7,14,0,0
obstacle_right,100130,stochastic,1,70,10.899999999999999,7,7,14,0,0
obstacle_right,100131,stochastic,1,35,11.25,7,9,16,0,0
obstacle_right,100132,stochastic,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_right,100133,stochastic,1,51,11.09,7,8,15,0,0
obstacle_right,100134,stochastic,0,200,-1.8000000000000012,3,4,7,6,2
obstacle_right,100135,stochastic,0,200,-1.4000000000000012,2,9,11,5,0
obstacle_right,100136,stochastic,1,191,9.689999999999998,7,9,16,0,0
obstacle_right,100137,stochastic,1,126,10.339999999999998,7,9,16,0,0
obstacle_right,100138,stochastic,1,91,10.69,7,7,14,0,0
obstacle_right,100139,stochastic,1,54,11.059999999999999,7,7,14,0,0
obstacle_right,100140,stochastic,0,200,-0.6000000000000011,6,7,13,1,0
obstacle_right,100141,stochastic,1,46,11.139999999999999,7,7,14,0,0
obstacle_right,100142,stochastic,1,68,10.92,7,7,14,0,0
obstacle_right,100143,stochastic,1,47,11.129999999999999,7,7,14,0,0
obstacle_right,100144,stochastic,0,200,-1.5000000000000013,2,5,7,5,1
obstacle_right,100145,stochastic,0,200,-1.6000000000000014,2,0,2,5,2
obstacle_right,100146,stochastic,1,41,11.19,7,8,15,0,0
obstacle_right,100147,stochastic,1,50,11.1,7,8,15,0,0
obstacle_right,100148,stochastic,1,193,9.669999999999998,7,8,15,0,0
obstacle_right,100149,stochastic,1,155,10.049999999999999,7,7,14,0,0
obstacle_right,100150,stochastic,1,54,11.059999999999999,7,9,16,0,0
obstacle_right,100151,stochastic,1,172,9.879999999999999,7,9,16,0,0
obstacle_right,100152,stochastic,1,152,10.079999999999998,7,8,15,0,0
obstacle_right,100153,stochastic,1,186,9.739999999999998,7,9,16,0,0
obstacle_right,100154,stochastic,1,80,10.799999999999999,7,7,14,0,0
obstacle_right,100155,stochastic,1,80,10.799999999999999,7,9,16,0,0
obstacle_right,100156,stochastic,1,51,11.09,7,7,14,0,0
obstacle_right,100157,stochastic,0,200,-1.6000000000000014,2,0,2,5,2
obstacle_right,100158,stochastic,1,69,10.91,7,8,15,0,0
obstacle_right,100159,stochastic,1,50,11.1,7,7,14,0,0
obstacle_right,100160,stochastic,1,160,9.999999999999998,7,8,15,0,0
obstacle_right,100161,stochastic,1,68,10.919999999999998,7,7,14,0,0
obstacle_right,100162,stochastic,1,124,10.36,7,9,16,0,0
obstacle_right,100163,stochastic,0,200,-1.6000000000000014,2,0,2,5,2
obstacle_right,100164,stochastic,1,53,11.07,7,9,16,0,0
obstacle_right,100165,stochastic,1,53,11.07,7,8,15,0,0
obstacle_right,100166,stochastic,1,91,10.69,7,8,15,0,0
obstacle_right,100167,stochastic,0,200,-1.6000000000000012,2,4,6,5,2
obstacle_right,100168,stochastic,0,200,-1.500000000000001,2,5,7,5,1
obstacle_right,100169,stochastic,1,60,11.0,7,7,14,0,0
obstacle_right,100170,stochastic,1,119,10.409999999999998,7,10,17,0,0
obstacle_right,100171,stochastic,1,71,10.889999999999999,7,10,17,0,0
obstacle_right,100172,stochastic,1,179,9.809999999999999,7,8,15,0,0
obstacle_right,100173,stochastic,1,98,10.62,7,6,13,0,0
obstacle_right,100174,stochastic,1,55,11.049999999999999,7,7,14,0,0
obstacle_right,100175,stochastic,1,38,11.219999999999999,7,7,14,0,0
obstacle_right,100176,stochastic,1,150,10.099999999999998,7,8,15,0,0
obstacle_right,100177,stochastic,0,200,-1.5000000000000013,2,6,8,5,1
obstacle_right,100178,stochastic,1,77,10.83,7,7,14,0,0
obstacle_right,100179,stochastic,1,58,11.02,7,7,14,0,0
obstacle_right,100180,stochastic,0,200,-1.6000000000000012,3,9,12,6,0
obstacle_right,100181,stochastic,0,200,-1.0000000000000009,4,8,12,3,0
obstacle_right,100182,stochastic,1,140,10.2,7,8,15,0,0
obstacle_right,100183,stochastic,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_right,100184,stochastic,1,91,10.69,7,8,15,0,0
obstacle_right,100185,stochastic,1,82,10.78,7,10,17,0,0
obstacle_right,100186,stochastic,1,92,10.68,7,9,16,0,0
obstacle_right,100187,stochastic,1,46,11.139999999999999,7,10,17,0,0
obstacle_right,100188,stochastic,1,61,10.989999999999998,7,9,16,0,0
obstacle_right,100189,stochastic,1,135,10.249999999999998,7,10,17,0,0
obstacle_right,100190,stochastic,1,105,10.549999999999999,7,9,16,0,0
obstacle_right,100191,stochastic,1,39,11.209999999999999,7,8,15,0,0
obstacle_right,100192,stochastic,1,66,10.94,7,7,14,0,0
obstacle_right,100193,stochastic,1,58,11.02,7,7,14,0,0
obstacle_right,100194,stochastic,1,122,10.379999999999999,7,9,16,0,0
obstacle_right,100195,stochastic,0,200,-1.4000000000000012,2,10,12,5,0
obstacle_right,100196,stochastic,0,200,-1.9000000000000012,3,4,7,6,3
obstacle_right,100197,stochastic,1,120,10.399999999999999,7,7,14,0,0
obstacle_right,100198,stochastic,1,55,11.049999999999999,7,8,15,0,0
obstacle_right,100199,stochastic,1,67,10.93,7,11,18,0,0
obstacle_far_left,100200,stochastic,1,51,10.889999999999999,7,4,11,0,0
obstacle_far_left,100201,stochastic,1,52,10.879999999999999,7,3,10,0,0
obstacle_far_left,100202,stochastic,1,55,10.85,7,3,10,0,0
obstacle_far_left,100203,stochastic,1,38,11.02,7,3,10,0,0
obstacle_far_left,100204,stochastic,1,156,9.839999999999998,7,6,13,0,0
obstacle_far_left,100205,stochastic,1,90,10.499999999999998,7,4,11,0,0
obstacle_far_left,100206,stochastic,1,46,10.94,7,5,12,0,0
obstacle_far_left,100207,stochastic,1,54,10.86,7,3,10,0,0
obstacle_far_left,100208,stochastic,1,62,10.78,7,5,12,0,0
obstacle_far_left,100209,stochastic,1,60,10.799999999999999,7,5,12,0,0
obstacle_far_left,100210,stochastic,1,83,10.569999999999999,7,5,12,0,0
obstacle_far_left,100211,stochastic,1,48,10.92,7,5,12,0,0
obstacle_far_left,100212,stochastic,1,53,10.87,7,4,11,0,0
obstacle_far_left,100213,stochastic,1,76,10.639999999999999,7,4,11,0,0
obstacle_far_left,100214,stochastic,1,45,10.95,7,2,9,0,0
obstacle_far_left,100215,stochastic,1,78,10.62,7,4,11,0,0
obstacle_far_left,100216,stochastic,1,64,10.76,7,3,10,0,0
obstacle_far_left,100217,stochastic,1,83,10.569999999999999,7,4,11,0,0
obstacle_far_left,100218,stochastic,1,88,10.52,7,4,11,0,0
obstacle_far_left,100219,stochastic,1,54,10.86,7,5,12,0,0
obstacle_far_left,100220,stochastic,1,83,10.569999999999999,7,4,11,0,0
obstacle_far_left,100221,stochastic,1,72,10.68,7,2,9,0,0
obstacle_far_left,100222,stochastic,1,83,10.569999999999999,7,5,12,0,0
obstacle_far_left,100223,stochastic,1,54,10.86,7,1,8,0,0
obstacle_far_left,100224,stochastic,1,177,9.629999999999999,7,4,11,0,0
obstacle_far_left,100225,stochastic,1,155,9.85,7,4,11,0,0
obstacle_far_left,100226,stochastic,1,75,10.649999999999999,7,1,8,0,0
obstacle_far_left,100227,stochastic,1,34,11.059999999999999,7,4,11,0,0
obstacle_far_left,100228,stochastic,1,34,11.059999999999999,7,0,7,0,0
obstacle_far_left,100229,stochastic,1,52,10.879999999999999,7,4,11,0,0
obstacle_far_left,100230,stochastic,1,99,10.409999999999998,7,4,11,0,0
obstacle_far_left,100231,stochastic,1,72,10.68,7,0,7,0,0
obstacle_far_left,100232,stochastic,1,52,10.879999999999999,7,5,12,0,0
obstacle_far_left,100233,stochastic,1,42,10.979999999999999,7,2,9,0,0
obstacle_far_left,100234,stochastic,1,133,10.069999999999999,7,6,13,0,0
obstacle_far_left,100235,stochastic,1,68,10.719999999999999,7,5,12,0,0
obstacle_far_left,100236,stochastic,1,84,10.559999999999999,7,5,12,0,0
obstacle_far_left,100237,stochastic,1,51,10.889999999999999,7,0,7,0,0
obstacle_far_left,100238,stochastic,1,61,10.79,7,3,10,0,0
obstacle_far_left,100239,stochastic,1,53,10.87,7,4,11,0,0
obstacle_far_left,100240,stochastic,1,84,10.559999999999999,7,5,12,0,0
obstacle_far_left,100241,stochastic,1,58,10.819999999999999,7,5,12,0,0
obstacle_far_left,100242,stochastic,1,26,11.139999999999999,7,5,12,0,0
obstacle_far_left,100243,stochastic,1,44,10.959999999999999,7,2,9,0,0
obstacle_far_left,100244,stochastic,1,49,10.91,7,5,12,0,0
obstacle_far_left,100245,stochastic,1,48,10.92,7,2,9,0,0
obstacle_far_left,100246,stochastic,1,64,10.76,7,5,12,0,0
obstacle_far_left,100247,stochastic,1,157,9.829999999999998,7,4,11,0,0
obstacle_far_left,100248,stochastic,1,46,10.94,7,2,9,0,0
obstacle_far_left,100249,stochastic,1,65,10.75,7,5,12,0,0
obstacle_far_left,100250,stochastic,1,57,10.83,7,4,11,0,0
obstacle_far_left,100251,stochastic,1,44,10.959999999999999,7,3,10,0,0
obstacle_far_left,100252,stochastic,1,62,10.78,7,2,9,0,0
obstacle_far_left,100253,stochastic,1,46,10.94,7,3,10,0,0
obstacle_far_left,100254,stochastic,1,67,10.729999999999999,7,8,15,0,0
obstacle_far_left,100255,stochastic,1,74,10.659999999999998,7,4,11,0,0
obstacle_far_left,100256,stochastic,1,42,10.979999999999999,7,2,9,0,0
obstacle_far_left,100257,stochastic,1,72,10.68,7,3,10,0,0
obstacle_far_left,100258,stochastic,1,69,10.709999999999999,7,5,12,0,0
obstacle_far_left,100259,stochastic,1,92,10.479999999999999,7,5,12,0,0
obstacle_far_left,100260,stochastic,1,68,10.719999999999999,7,6,13,0,0
obstacle_far_left,100261,stochastic,1,70,10.7,7,5,12,0,0
obstacle_far_left,100262,stochastic,1,39,11.01,7,3,10,0,0
obstacle_far_left,100263,stochastic,1,54,10.86,7,3,10,0,0
obstacle_far_left,100264,stochastic,1,49,10.91,7,5,12,0,0
obstacle_far_left,100265,stochastic,1,60,10.799999999999999,7,6,13,0,0
obstacle_far_left,100266,stochastic,1,59,10.809999999999999,7,3,10,0,0
obstacle_far_left,100267,stochastic,1,76,10.639999999999999,7,5,12,0,0
obstacle_far_left,100268,stochastic,1,46,10.94,7,5,12,0,0
obstacle_far_left,100269,stochastic,1,80,10.6,7,4,11,0,0
obstacle_far_left,100270,stochastic,1,38,11.02,7,1,8,0,0
obstacle_far_left,100271,stochastic,1,58,10.82,7,0,7,0,0
obstacle_far_left,100272,stochastic,1,46,10.94,7,4,11,0,0
obstacle_far_left,100273,stochastic,1,62,10.78,7,6,13,0,0
obstacle_far_left,100274,stochastic,1,39,11.01,7,0,7,0,0
obstacle_far_left,100275,stochastic,1,64,10.76,7,5,12,0,0
obstacle_far_left,100276,stochastic,1,66,10.739999999999998,7,3,10,0,0
obstacle_far_left,100277,stochastic,1,59,10.809999999999999,7,5,12,0,0
obstacle_far_left,100278,stochastic,1,47,10.93,7,3,10,0,0
obstacle_far_left,100279,stochastic,1,61,10.79,7,3,10,0,0
obstacle_far_left,100280,stochastic,1,59,10.809999999999999,7,4,11,0,0
obstacle_far_left,100281,stochastic,1,54,10.86,7,3,10,0,0
obstacle_far_left,100282,stochastic,1,121,10.19,7,5,12,0,0
obstacle_far_left,100283,stochastic,1,96,10.44,7,6,13,0,0
obstacle_far_left,100284,stochastic,1,52,10.879999999999999,7,2,9,0,0
obstacle_far_left,100285,stochastic,1,60,10.799999999999999,7,3,10,0,0
obstacle_far_left,100286,stochastic,1,67,10.729999999999999,7,3,10,0,0
obstacle_far_left,100287,stochastic,1,78,10.62,7,5,12,0,0
obstacle_far_left,100288,stochastic,1,58,10.82,7,4,11,0,0
obstacle_far_left,100289,stochastic,1,93,10.469999999999999,7,3,10,0,0
obstacle_far_left,100290,stochastic,1,48,10.92,7,2,9,0,0
obstacle_far_left,100291,stochastic,1,56,10.84,7,0,7,0,0
obstacle_far_left,100292,stochastic,1,46,10.94,7,4,11,0,0
obstacle_far_left,100293,stochastic,1,66,10.739999999999998,7,4,11,0,0
obstacle_far_left,100294,stochastic,1,60,10.799999999999999,7,3,10,0,0
obstacle_far_left,100295,stochastic,1,72,10.68,7,5,12,0,0
obstacle_far_left,100296,stochastic,1,81,10.59,7,3,10,0,0
obstacle_far_left,100297,stochastic,1,81,10.59,7,3,10,0,0
obstacle_far_left,100298,stochastic,1,48,10.92,7,5,12,0,0
obstacle_far_left,100299,stochastic,1,64,10.76,7,5,12,0,0
obstacle_far_right,100300,stochastic,1,52,10.879999999999999,7,0,7,0,0
obstacle_far_right,100301,stochastic,0,200,-1.8000000000000014,2,6,8,5,2
obstacle_far_right,100302,stochastic,1,148,9.919999999999998,7,3,10,0,0
obstacle_far_right,100303,stochastic,1,136,10.04,7,0,7,0,0
obstacle_far_right,100304,stochastic,1,51,10.889999999999999,7,1,8,0,0
obstacle_far_right,100305,stochastic,1,69,10.709999999999999,7,0,7,0,0
obstacle_far_right,100306,stochastic,1,75,10.649999999999999,7,0,7,0,0
obstacle_far_right,100307,stochastic,0,200,-1.8000000000000016,2,7,9,5,2
obstacle_far_right,100308,stochastic,1,19,11.209999999999999,7,0,7,0,0
obstacle_far_right,100309,stochastic,1,75,10.649999999999999,7,0,7,0,0
obstacle_far_right,100310,stochastic,1,48,10.92,7,0,7,0,0
obstacle_far_right,100311,stochastic,1,122,10.179999999999998,7,0,7,0,0
obstacle_far_right,100312,stochastic,1,42,10.979999999999999,7,0,7,0,0
obstacle_far_right,100313,stochastic,0,200,-1.8000000000000016,2,6,8,5,2
obstacle_far_right,100314,stochastic,1,105,10.349999999999998,7,0,7,0,0
obstacle_far_right,100315,stochastic,1,44,10.959999999999999,7,0,7,0,0
obstacle_far_right,100316,stochastic,1,60,10.799999999999999,7,0,7,0,0
obstacle_far_right,100317,stochastic,1,61,10.79,7,0,7,0,0
obstacle_far_right,100318,stochastic,1,116,10.239999999999998,7,0,7,0,0
obstacle_far_right,100319,stochastic,1,112,10.28,7,5,12,0,0
obstacle_far_right,100320,stochastic,1,62,10.78,7,1,8,0,0
obstacle_far_right,100321,stochastic,0,200,-0.8000000000000012,6,5,11,1,0
obstacle_far_right,100322,stochastic,1,53,10.87,7,0,7,0,0
obstacle_far_right,100323,stochastic,1,53,10.87,7,0,7,0,0
obstacle_far_right,100324,stochastic,0,200,-1.4000000000000017,3,2,5,4,0
obstacle_far_right,100325,stochastic,1,49,10.91,7,4,11,0,0
obstacle_far_right,100326,stochastic,1,189,9.509999999999998,7,5,12,0,0
obstacle_far_right,100327,stochastic,1,27,11.129999999999999,7,0,7,0,0
obstacle_far_right,100328,stochastic,1,71,10.69,7,0,7,0,0
obstacle_far_right,100329,stochastic,1,47,10.93,7,0,7,0,0
obstacle_far_right,100330,stochastic,1,58,10.819999999999999,7,0,7,0,0
obstacle_far_right,100331,stochastic,1,39,11.01,7,0,7,0,0
obstacle_far_right,100332,stochastic,1,170,9.699999999999998,7,0,7,0,0
obstacle_far_right,100333,stochastic,1,187,9.529999999999998,7,0,7,0,0
obstacle_far_right,100334,stochastic,0,200,-1.8000000000000016,2,5,7,5,2
obstacle_far_right,100335,stochastic,1,139,10.009999999999998,7,0,7,0,0
obstacle_far_right,100336,stochastic,1,96,10.44,7,0,7,0,0
obstacle_far_right,100337,stochastic,1,34,11.059999999999999,7,0,7,0,0
obstacle_far_right,100338,stochastic,1,138,10.019999999999998,7,0,7,0,0
obstacle_far_right,100339,stochastic,0,200,-0.8000000000000013,6,4,10,1,0
obstacle_far_right,100340,stochastic,1,25,11.149999999999999,7,0,7,0,0
obstacle_far_right,100341,stochastic,1,45,10.95,7,0,7,0,0
obstacle_far_right,100342,stochastic,1,126,10.139999999999999,7,1,8,0,0
obstacle_far_right,100343,stochastic,1,41,10.989999999999998,7,4,11,0,0
obstacle_far_right,100344,stochastic,1,47,10.93,7,1,8,0,0
obstacle_far_right,100345,stochastic,1,44,10.959999999999999,7,0,7,0,0
obstacle_far_right,100346,stochastic,1,51,10.889999999999999,7,0,7,0,0
obstacle_far_right,100347,stochastic,1,66,10.739999999999998,7,0,7,0,0
obstacle_far_right,100348,stochastic,0,200,-1.000000000000001,5,0,5,2,0
obstacle_far_right,100349,stochastic,1,86,10.54,7,0,7,0,0
obstacle_far_right,100350,stochastic,1,41,10.989999999999998,7,0,7,0,0
obstacle_far_right,100351,stochastic,1,68,10.719999999999999,7,1,8,0,0
obstacle_far_right,100352,stochastic,1,161,9.79,7,0,7,0,0
obstacle_far_right,100353,stochastic,1,63,10.77,7,0,7,0,0
obstacle_far_right,100354,stochastic,1,33,11.07,7,0,7,0,0
obstacle_far_right,100355,stochastic,1,20,11.2,7,0,7,0,0
obstacle_far_right,100356,stochastic,1,50,10.899999999999999,7,0,7,0,0
obstacle_far_right,100357,stochastic,1,52,10.879999999999999,7,0,7,0,0
obstacle_far_right,100358,stochastic,1,116,10.239999999999998,7,0,7,0,0
obstacle_far_right,100359,stochastic,1,24,11.16,7,0,7,0,0
obstacle_far_right,100360,stochastic,0,200,-1.8000000000000016,2,5,7,5,2
obstacle_far_right,100361,stochastic,1,67,10.729999999999999,7,0,7,0,0
obstacle_far_right,100362,stochastic,0,200,-1.6000000000000014,2,2,4,5,0
obstacle_far_right,100363,stochastic,1,43,10.969999999999999,7,0,7,0,0
obstacle_far_right,100364,stochastic,1,68,10.719999999999999,7,1,8,0,0
obstacle_far_right,100365,stochastic,1,34,11.059999999999999,7,0,7,0,0
obstacle_far_right,100366,stochastic,1,152,9.879999999999999,7,11,18,0,0
obstacle_far_right,100367,stochastic,1,47,10.93,7,0,7,0,0
obstacle_far_right,100368,stochastic,1,164,9.759999999999998,7,5,12,0,0
obstacle_far_right,100369,stochastic,1,75,10.649999999999999,7,0,7,0,0
obstacle_far_right,100370,stochastic,1,58,10.819999999999999,7,5,12,0,0
obstacle_far_right,100371,stochastic,1,50,10.899999999999999,7,0,7,0,0
obstacle_far_right,100372,stochastic,1,158,9.819999999999999,7,0,7,0,0
obstacle_far_right,100373,stochastic,1,150,9.899999999999999,7,0,7,0,0
obstacle_far_right,100374,stochastic,1,40,11.0,7,0,7,0,0
obstacle_far_right,100375,stochastic,1,101,10.389999999999999,7,3,10,0,0
obstacle_far_right,100376,stochastic,1,71,10.69,7,0,7,0,0
obstacle_far_right,100377,stochastic,1,41,10.989999999999998,7,2,9,0,0
obstacle_far_right,100378,stochastic,1,192,9.479999999999997,7,0,7,0,0
obstacle_far_right,100379,stochastic,1,45,10.95,7,1,8,0,0
obstacle_far_right,100380,stochastic,1,35,11.049999999999999,7,0,7,0,0
obstacle_far_right,100381,stochastic,1,62,10.78,7,0,7,0,0
obstacle_far_right,100382,stochastic,1,119,10.209999999999999,7,1,8,0,0
obstacle_far_right,100383,stochastic,1,76,10.639999999999999,7,0,7,0,0
