category,scenario,seed,success,episode_length,return,target_moves,obstacle_moves,successful_pushes,final_target_distance,final_obstacle_blocking
iid,iid_stage6,100745,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100746,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100747,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100748,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100749,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100750,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100751,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100752,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100753,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100754,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100755,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100756,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100757,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100758,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100759,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100760,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100761,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100762,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100763,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100764,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100765,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100766,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100767,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100768,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100769,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100770,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100771,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100772,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100773,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100774,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100775,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100776,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100777,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100778,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100779,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100780,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100781,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100782,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100783,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100784,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100785,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100786,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100787,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100788,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100789,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100790,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100791,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100792,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100793,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100794,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100795,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100796,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100797,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100798,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100799,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100800,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100801,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100802,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100803,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100804,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100805,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100806,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100807,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100808,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100809,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100810,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100811,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100812,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100813,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100814,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100815,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100816,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100817,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100818,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100819,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100820,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100821,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100822,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100823,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100824,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100825,0,200,-1.7000000000000013,0,8,8,7,0
iid,iid_stage6,100826,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100827,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100828,0,200,-1.7000000000000013,0,8,8,7,0
iid,iid_stage6,100829,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100830,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100831,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100832,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100833,0,200,-1.6000000000000014,2,0,2,5,3
iid,iid_stage6,100834,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100835,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100836,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100837,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100838,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100839,0,200,-1.6000000000000014,2,0,2,5,3
iid,iid_stage6,100840,0,200,-2.0000000000000013,0,1,1,7,3
iid,iid_stage6,100841,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100842,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100843,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100844,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100845,0,200,-1.7000000000000013,0,8,8,7,0
iid,iid_stage6,100846,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100847,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100848,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100849,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100850,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100851,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100852,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100853,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100854,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100855,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100856,0,200,-1.7000000000000013,0,5,5,7,0
iid,iid_stage6,100857,0,200,-1.7000000000000013,0,8,8,7,0
iid,iid_stage6,100858,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100859,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100860,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100861,0,200,-2.0000000000000013,0,1,1,7,3
iid,iid_stage6,100862,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100863,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100864,0,200,-2.0000000000000013,0,1,1,7,3
iid,iid_stage6,100865,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100866,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100867,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100868,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100869,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100870,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100871,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100872,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100873,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100874,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100875,0,200,-1.6000000000000014,2,0,2,5,3
iid,iid_stage6,100876,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100877,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100878,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100879,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100880,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100881,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100882,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100883,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100884,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100885,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100886,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100887,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100888,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100889,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100890,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100891,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100892,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100893,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100894,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100895,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100896,0,200,-1.6000000000000014,2,0,2,5,3
iid,iid_stage6,100897,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100898,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100899,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100900,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100901,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100902,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100903,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100904,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100905,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100906,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100907,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100908,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100909,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100910,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100911,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100912,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100913,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100914,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100915,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100916,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100917,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100918,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100919,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100920,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100921,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100922,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100923,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100924,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100925,0,200,-2.0000000000000013,0,1,1,7,3
iid,iid_stage6,100926,0,200,-1.7000000000000013,0,8,8,7,0
iid,iid_stage6,100927,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100928,0,200,-2.0000000000000013,0,1,1,7,3
iid,iid_stage6,100929,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100930,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100931,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100932,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100933,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100934,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100935,0,200,-1.7000000000000013,0,8,8,7,0
iid,iid_stage6,100936,0,200,-1.6000000000000014,2,0,2,5,3
iid,iid_stage6,100937,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100938,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100939,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100940,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100941,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100942,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100943,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100944,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100945,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100946,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100947,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100948,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100949,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100950,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100951,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100952,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100953,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100954,0,200,-1.7000000000000013,0,8,8,7,0
iid,iid_stage6,100955,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100956,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100957,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100958,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100959,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100960,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100961,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100962,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100963,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100964,0,200,-1.7000000000000013,0,8,8,7,0
iid,iid_stage6,100965,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100966,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100967,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100968,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100969,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100970,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100971,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100972,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100973,0,200,-2.0000000000000013,0,2,2,7,3
iid,iid_stage6,100974,0,200,-2.0000000000000013,0,1,1,7,3
iid,iid_stage6,100975,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100976,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100977,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100978,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100979,0,200,-1.9000000000000015,0,3,3,7,2
iid,iid_stage6,100980,0,200,-1.7000000000000013,0,6,6,7,0
iid,iid_stage6,100981,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100982,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100983,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100984,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100985,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100986,0,200,-1.6000000000000014,2,0,2,5,3
iid,iid_stage6,100987,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100988,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100989,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100990,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100991,0,200,-1.7000000000000013,0,4,4,7,0
iid,iid_stage6,100992,0,200,-1.6000000000000012,2,0,2,5,3
iid,iid_stage6,100993,0,200,-1.7000000000000013,0,7,7,7,0
iid,iid_stage6,100994,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100995,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100996,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100997,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100998,0,200,-2.0000000000000013,0,0,0,7,3
iid,iid_stage6,100999,0,200,-2.0000000000000013,0,0,0,7,3
obstacle_ood,obstacle_left,200000,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200001,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200002,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200003,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200004,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200005,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200006,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200007,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200008,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200009,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200010,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200011,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200012,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200013,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200014,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_left,200015,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200016,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200017,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200018,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200019,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200020,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200021,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200022,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200023,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200024,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_left,200025,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200026,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200027,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200028,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200029,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200030,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200031,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200032,0,200,-1.6000000000000014,2,0,2,5,2
obstacle_ood,obstacle_left,200033,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200034,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200035,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200036,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200037,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200038,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200039,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200040,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200041,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200042,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200043,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200044,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200045,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200046,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200047,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200048,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200049,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200050,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200051,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200052,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200053,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200054,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_left,200055,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200056,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200057,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200058,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200059,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200060,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200061,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200062,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200063,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200064,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200065,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200066,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200067,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_left,200068,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200069,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200070,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200071,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200072,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200073,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200074,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200075,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200076,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200077,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200078,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200079,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200080,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200081,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200082,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200083,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200084,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200085,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200086,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200087,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200088,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200089,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200090,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200091,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200092,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200093,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200094,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200095,0,200,-1.6000000000000014,2,0,2,5,2
obstacle_ood,obstacle_left,200096,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200097,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_left,200098,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_left,200099,0,200,-1.8000000000000014,0,3,3,7,0
obstacle_ood,obstacle_right,300000,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300001,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300002,0,200,-2.0000000000000013,0,0,0,7,2
obstacle_ood,obstacle_right,300003,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300004,0,200,-1.6000000000000012,2,0,2,5,2
obstacle_ood,obstacle_right,300005,0,200,-1.8000000000000014,0,5,5,7,0
obstacle_ood,obstacle_right,300006,0,200,-1.8000000000000014,0,5,5,7,0
